Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
Kohl's,1197831,14-02-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.00,65,150.00,75.00,Online
Kohl's,1197831,03-12-2021,Midwest,Kansas,Wichita,Women's Apparel,23.00,65,150.00,75.00,Online
Kohl's,1197831,05-12-2021,Midwest,Kansas,Wichita,Women's Street Footwear,32.00,65,208.00,102.00,Online
Kohl's,1197831,09-12-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,14.00,65,91.00,43.00,Online
Foot Locker,1185732,08-12-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36.00,65,234.00,94.00,Online
Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,46.00,65,299.00,150.00,Online
Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,61.00,65,397.00,198.00,Online
Sports Direct,1185732,06-09-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32.00,65,208.00,89.00,Online
Foot Locker,1185732,11-09-2021,Midwest,North Dakota,Fargo,Women's Apparel,60.00,65,390.00,199.00,Online
Foot Locker,1185732,03-05-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,9.00,65,59.00,23.00,Online
West Gear,1185732,01-03-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,18.00,65,117.00,48.00,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,14.00,65,91.00,46.00,Online
West Gear,1185732,09-04-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29.00,65,189.00,85.00,Online
West Gear,1185732,10-03-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,46.00,65,299.00,152.00,Online
West Gear,1185732,11-03-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33.00,65,215.00,97.00,Online
West Gear,1185732,10-10-2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32.00,65,208.00,114.00,Online
West Gear,1185732,17-02-2021,Northeast,West Virginia,Charleston,Men's Apparel,48.00,65,312.00,165.00,Online
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46.00,65,299.00,150.00,Online
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,45.00,65,293.00,137.00,Online
Foot Locker,1185732,15-02-2021,Northeast,Delaware,Wilmington,Men's Apparel,45.00,65,293.00,120.00,Online
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,65,267.00,139.00,Online
Kohl's,1185732,06-08-2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,39.00,65,254.00,137.00,Online
Kohl's,1185732,06-08-2021,Northeast,New Jersey,Newark,Men's Apparel,46.00,65,299.00,135.00,Online
Sports Direct,1185732,11-07-2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,49.00,65,319.00,175.00,Online
Sports Direct,1185732,02-05-2021,Northeast,New Jersey,Newark,Women's Street Footwear,29.00,65,189.00,85.00,Online
Foot Locker,1185732,02-08-2021,Northeast,Rhode Island,Providence,Women's Apparel,33.00,65,215.00,114.00,Online
Foot Locker,1185732,06-08-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,39.00,65,254.00,139.00,Online
Foot Locker,1185732,07-06-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,37.00,65,241.00,125.00,Online
Sports Direct,1185732,12-06-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48.00,65,312.00,156.00,Online
Sports Direct,1185732,15-06-2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,41.00,65,267.00,93.00,Online
Amazon,1185732,15-10-2021,Northeast,Massachusetts,Boston,Women's Apparel,66.00,65,429.00,189.00,Online
Amazon,1185732,04-11-2021,Northeast,Vermont,Burlington,Women's Street Footwear,32.00,65,208.00,104.00,Online
Amazon,1185732,05-10-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,46.00,65,299.00,141.00,Online
Amazon,1185732,08-11-2021,Northeast,Vermont,Burlington,Men's Apparel,57.00,65,371.00,182.00,Online
Sports Direct,1185732,11-07-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,48.00,64,307.00,166.00,Online
Foot Locker,1185732,14-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39.00,64,250.00,67.00,Outlet
Foot Locker,1185732,12-01-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.00,64,320.00,128.00,Outlet
Foot Locker,1128299,24-02-2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,28.00,64,179.00,73.00,Outlet
West Gear,1128299,24-02-2021,West,Oregon,Portland,Women's Athletic Footwear,29.00,64,186.00,76.00,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30.00,64,192.00,84.00,Outlet
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,20.00,64,128.00,46.00,Outlet
Sports Direct,1185732,09-03-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,33.00,64,211.00,68.00,Outlet
Foot Locker,1185732,09-06-2021,Northeast,Rhode Island,Providence,Women's Apparel,41.00,64,262.00,118.00,Outlet
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Apparel,50.00,64,320.00,90.00,Outlet
Foot Locker,1185732,17-06-2021,Midwest,Illinois,Chicago,Women's Apparel,45.00,63,284.00,179.00,Online
Foot Locker,1185732,29-06-2021,Midwest,Illinois,Chicago,Women's Apparel,64.00,63,403.00,242.00,Online
Foot Locker,1185732,07-01-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,63,271.00,122.00,Online
Foot Locker,1185732,15-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.00,63,233.00,117.00,Online
Foot Locker,1185732,20-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.00,63,403.00,181.00,Online
Foot Locker,1185732,16-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.00,63,296.00,124.00,Online
Foot Locker,1185732,20-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.00,63,378.00,147.00,Online
Foot Locker,1185732,19-10-2020,Southeast,Florida,Miami,Women's Street Footwear,24.00,63,151.00,67.00,Online
Foot Locker,1185732,24-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36.00,63,227.00,95.00,Online
Foot Locker,1185732,28-06-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,34.00,63,214.00,96.00,Online
Foot Locker,1185732,27-07-2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,36.00,63,227.00,113.00,Online
Amazon,1185732,14-10-2021,South,Alabama,Birmingham,Women's Street Footwear,28.00,63,176.00,92.00,Online
Amazon,1185732,23-10-2021,Northeast,Maine,Portland,Women's Apparel,37.00,63,233.00,119.00,Online
Amazon,1185732,11-04-2021,Northeast,Maine,Portland,Women's Apparel,39.00,63,246.00,125.00,Online
Amazon,1185732,19-11-2021,Northeast,Maine,Portland,Women's Street Footwear,43.00,63,271.00,149.00,Online
Amazon,1185732,18-11-2021,Northeast,Maine,Portland,Women's Apparel,67.00,63,422.00,228.00,Online
Amazon,1185732,20-05-2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.00,63,321.00,122.00,Online
West Gear,1128299,24-04-2021,West,Oregon,Portland,Women's Athletic Footwear,41.00,63,258.00,129.00,Online
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,41.00,63,258.00,132.00,Online
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Apparel,42.00,63,265.00,119.00,Online
Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Athletic Footwear,38.00,63,239.00,115.00,Online
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Apparel,41.00,63,258.00,116.00,Online
Sports Direct,1128299,13-02-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,36.00,63,227.00,118.00,Online
Amazon,1185732,22-02-2021,Midwest,Ohio,Columbus,Women's Street Footwear,29.00,63,183.00,97.00,Online
Amazon,1185732,21-07-2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,37.00,63,233.00,126.00,Online
Walmart,1197831,20-04-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.00,63,126.00,67.00,Online
West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14.00,63,88.00,45.00,Online
Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.00,63,258.00,106.00,Online
Sports Direct,1185732,03-08-2021,Midwest,North Dakota,Fargo,Women's Apparel,28.00,63,176.00,92.00,Online
Sports Direct,1185732,08-09-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.00,63,233.00,96.00,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Women's Apparel,44.00,63,277.00,152.00,Online
Foot Locker,1185732,04-06-2021,Midwest,Iowa,Des Moines,Women's Apparel,46.00,63,290.00,151.00,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,37.00,63,233.00,107.00,Online
West Gear,1185732,03-02-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,18.00,63,113.00,61.00,Online
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,24.00,63,151.00,70.00,Online
West Gear,1185732,22-02-2021,Northeast,Maryland,Baltimore,Women's Apparel,34.00,63,214.00,92.00,Online
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Women's Apparel,52.00,63,328.00,134.00,Online
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,44.00,63,277.00,125.00,Online
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Women's Apparel,62.00,63,391.00,168.00,Online
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,63,258.00,129.00,Online
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,63,315.00,142.00,Online
Kohl's,1185732,02-08-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,24.00,63,151.00,77.00,Online
Kohl's,1185732,07-06-2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.00,63,227.00,122.00,Online
Kohl's,1185732,10-08-2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,48.00,63,302.00,151.00,Online
Sports Direct,1185732,05-03-2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,44.00,63,277.00,114.00,Online
Foot Locker,1185732,01-10-2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34.00,63,214.00,96.00,Online
Foot Locker,1185732,01-10-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,24.00,63,151.00,83.00,Online
Foot Locker,1185732,01-10-2021,Northeast,Connecticut,Hartford,Women's Apparel,33.00,63,208.00,112.00,Online
Foot Locker,1185732,07-06-2021,Northeast,Rhode Island,Providence,Men's Apparel,47.00,63,296.00,118.00,Online
Sports Direct,1185732,11-07-2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,46.00,63,290.00,130.00,Online
Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,49.00,63,309.00,123.00,Online
Sports Direct,1185732,13-09-2021,Northeast,Massachusetts,Boston,Women's Apparel,57.00,63,359.00,162.00,Online
Amazon,1185732,02-12-2021,Northeast,Vermont,Burlington,Men's Apparel,54.00,63,340.00,170.00,Online
Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Apparel,64.00,63,403.00,173.00,Online
Foot Locker,1185732,12-06-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,62,267.00,123.00,Outlet
West Gear,1128299,24-01-2020,West,Nevada,Las Vegas,Men's Apparel,47.00,62,291.00,178.00,Outlet
Sports Direct,1128299,17-02-2021,Southeast,Florida,Orlando,Men's Apparel,44.00,62,273.00,65.00,Outlet
West Gear,1128299,25-09-2021,West,Oregon,Portland,Women's Athletic Footwear,38.00,62,236.00,99.00,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Apparel,39.00,62,242.00,80.00,Outlet
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Men's Apparel,34.00,62,211.00,67.00,Outlet
West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.00,62,93.00,39.00,Outlet
Sports Direct,1185732,08-04-2021,Northeast,Connecticut,Hartford,Men's Apparel,43.00,62,267.00,88.00,Outlet
Foot Locker,1185732,06-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,32.00,61,195.00,90.00,Online
Foot Locker,1185732,27-10-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.00,61,262.00,115.00,Online
Foot Locker,1185732,12-05-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54.00,61,329.00,181.00,Online
Foot Locker,1185732,14-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55.00,61,336.00,134.00,Online
Foot Locker,1185732,21-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,59.00,61,360.00,216.00,Online
Kohl's,1189833,25-01-2021,Midwest,Montana,Billings,Men's Apparel,41.00,61,250.00,185.00,Online
Amazon,1185732,21-04-2021,West,Alaska,Anchorage,Men's Athletic Footwear,50.00,61,305.00,153.00,Online
Amazon,1185732,21-04-2021,West,Alaska,Anchorage,Women's Street Footwear,44.00,61,268.00,107.00,Online
Kohl's,1197831,09-12-2021,Midwest,Kansas,Wichita,Men's Apparel,24.00,61,146.00,72.00,Online
Foot Locker,1185732,04-12-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,48.00,61,293.00,155.00,Online
Foot Locker,1185732,07-11-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,37.00,61,226.00,95.00,Online
Foot Locker,1185732,08-06-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,39.00,61,238.00,102.00,Online
Foot Locker,1185732,09-07-2021,Midwest,Iowa,Des Moines,Women's Apparel,36.00,61,220.00,110.00,Online
West Gear,1185732,12-05-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49.00,61,299.00,129.00,Online
West Gear,1185732,04-03-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,49.00,61,299.00,164.00,Online
West Gear,1185732,07-02-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38.00,61,232.00,100.00,Online
West Gear,1185732,03-09-2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,23.00,61,140.00,77.00,Online
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Men's Apparel,32.00,61,195.00,102.00,Online
Foot Locker,1185732,15-02-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37.00,61,226.00,104.00,Online
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.00,61,232.00,109.00,Online
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,43.00,61,262.00,134.00,Online
Kohl's,1185732,03-06-2021,Northeast,New Jersey,Newark,Women's Apparel,32.00,61,195.00,98.00,Online
Amazon,1185732,02-12-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,44.00,61,268.00,161.00,Online
Foot Locker,1185732,11-08-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38.00,61,232.00,72.00,Outlet
West Gear,1197831,19-03-2021,South,Oklahoma,Oklahoma City,Men's Apparel,26.00,61,159.00,67.00,Outlet
Sports Direct,1185732,10-05-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,36.00,61,220.00,81.00,Outlet
Sports Direct,1185732,11-07-2021,Northeast,Rhode Island,Providence,Men's Apparel,43.00,61,262.00,87.00,Outlet
Sports Direct,1185732,13-03-2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,31.00,61,189.00,64.00,Outlet
Amazon,1185732,10-12-2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,46.00,61,281.00,104.00,Outlet
Amazon,1185732,18-04-2021,Northeast,New Hampshire,Manchester,Men's Apparel,40.00,61,244.00,81.00,Outlet
Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44.00,61,268.00,86.00,Outlet
Foot Locker,1185732,13-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,60,276.00,132.00,Online
Foot Locker,1185732,20-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,60,216.00,102.00,Online
Foot Locker,1185732,12-01-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.00,60,384.00,184.00,Online
Foot Locker,1185732,22-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.00,60,330.00,155.00,Online
West Gear,1128299,30-01-2020,West,Nevada,Las Vegas,Men's Apparel,60.00,60,360.00,252.00,Online
Foot Locker,1185732,15-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,49.00,60,294.00,176.00,Online
Kohl's,1189833,13-01-2021,Midwest,Montana,Billings,Men's Apparel,48.00,60,288.00,204.00,Online
Foot Locker,1185732,06-01-2021,Midwest,Nebraska,Omaha,Women's Apparel,32.00,60,192.00,119.00,Online
Foot Locker,1185732,28-07-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,39.00,60,234.00,115.00,Online
Amazon,1185732,20-10-2021,Northeast,Maine,Portland,Women's Street Footwear,29.00,60,174.00,92.00,Online
Amazon,1185732,11-06-2021,Northeast,Maine,Portland,Men's Athletic Footwear,48.00,60,288.00,144.00,Online
Amazon,1185732,21-11-2021,Northeast,Maine,Portland,Men's Apparel,53.00,60,318.00,121.00,Online
Amazon,1185732,20-09-2021,West,Alaska,Anchorage,Men's Apparel,62.00,60,372.00,149.00,Online
Sports Direct,1128299,17-02-2021,Southeast,Florida,Orlando,Men's Apparel,52.00,60,312.00,100.00,Online
Walmart,1197831,19-03-2021,South,Arkansas,Little Rock,Women's Athletic Footwear,19.00,60,114.00,59.00,Online
Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Women's Street Footwear,14.00,60,84.00,42.00,Online
Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Women's Street Footwear,19.00,60,114.00,54.00,Online
Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.00,60,270.00,122.00,Online
Sports Direct,1185732,06-09-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.00,60,162.00,65.00,Online
Sports Direct,1185732,07-08-2021,Midwest,North Dakota,Fargo,Men's Apparel,49.00,60,294.00,135.00,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Men's Apparel,46.00,60,276.00,166.00,Online
West Gear,1185732,02-03-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,20.00,60,120.00,52.00,Online
West Gear,1185732,08-10-2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,38.00,60,228.00,107.00,Online
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,37.00,60,222.00,109.00,Online
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,39.00,60,234.00,117.00,Online
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.00,60,246.00,125.00,Online
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Men's Apparel,50.00,60,300.00,132.00,Online
Sports Direct,1185732,01-07-2021,Northeast,New Jersey,Newark,Men's Apparel,49.00,60,294.00,121.00,Online
Sports Direct,1185732,02-05-2021,Northeast,Connecticut,Hartford,Men's Apparel,49.00,60,294.00,129.00,Online
Sports Direct,1185732,09-03-2021,Northeast,Connecticut,Hartford,Women's Street Footwear,41.00,60,246.00,108.00,Online
Foot Locker,1185732,05-06-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,39.00,60,234.00,126.00,Online
Foot Locker,1185732,06-08-2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39.00,60,234.00,126.00,Online
Sports Direct,1185732,15-02-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,29.00,60,174.00,66.00,Online
Amazon,1185732,17-03-2021,Northeast,New Hampshire,Manchester,Men's Apparel,58.00,60,348.00,157.00,Online
Foot Locker,1185732,12-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,32.00,60,192.00,77.00,Outlet
Foot Locker,1185732,24-12-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,60,258.00,119.00,Outlet
West Gear,1128299,18-01-2020,West,Nevada,Las Vegas,Men's Apparel,44.00,60,264.00,164.00,Outlet
Sports Direct,1128299,16-03-2021,Southeast,Florida,Orlando,Men's Apparel,44.00,60,264.00,69.00,Outlet
Walmart,1128299,17-04-2021,Southeast,Florida,Orlando,Men's Apparel,47.00,60,282.00,62.00,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Apparel,46.00,60,276.00,97.00,Outlet
Sports Direct,1128299,13-02-2021,Southeast,Georgia,Atlanta,Men's Apparel,34.00,60,204.00,80.00,Outlet
Foot Locker,1185732,04-07-2021,Northeast,Rhode Island,Providence,Women's Apparel,26.00,60,156.00,69.00,Outlet
Foot Locker,1185732,05-06-2021,Northeast,Rhode Island,Providence,Women's Street Footwear,32.00,60,192.00,81.00,Outlet
